          120.89516,17.0857,0
          120.89516,17.08578,0
          120.8952,17.08592,0
          120.89524,17.08604,0
          120.89524,17.08611,0
          120.89523,17.08616,0
          120.89518,17.08622,0
          120.89509,17.0863,0
          120.89504,17.08637,0
          120.89502,17.08643,0
          120.89502,17.08649,0
          120.89504,17.08653,0
          120.89508,17.08661,0
          120.89524,17.08685,0
          120.89532,17.08703,0
          120.89533,17.08714,0
          120.89534,17.08722,0
          120.8953,17.08734,0
          120.89522,17.08748,0
          120.89516,17.08755,0
          120.89515,17.08756,0
          120.89511,17.08761,0
          120.89505,17.08763,0
          120.89496,17.08763,0
          120.89487,17.08763,0
          120.89484,17.08762,0
          120.89475,17.08764,0
          120.89469,17.08768,0
          120.89463,17.08773,0
          120.89454,17.08777,0
          120.89453,17.08777,0
          120.8945,17.08777,0
          120.89437,17.08777,0
          120.89435,17.08777,0
          120.89429,17.08776,0
          120.89425,17.08777,0
          120.89421,17.08778,0
          120.89417,17.08782,0
          120.8941,17.08794,0
          120.89401,17.0881,0
          120.89399,17.08813,0
          120.89399,17.08814,0
          120.89397,17.08817,0
          120.89392,17.08824,0
          120.89387,17.08829,0
          120.89382,17.08833,0
          120.89378,17.08835,0
          120.89373,17.08836,0
          120.89371,17.08836,0
          120.89369,17.08836,0
          120.89365,17.08834,0
          120.89358,17.08826,0
          120.89357,17.08824,0
          120.8935,17.08815,0
          120.89348,17.08812,0
          120.89346,17.08806,0
          120.89345,17.08796,0
          120.89345,17.08795,0
          120.89345,17.08794,0
          120.89344,17.08792,0
          120.89344,17.0879,0
          120.89341,17.08784,0
          120.8934,17.08783,0
          120.89338,17.08782,0
          120.89336,17.08782,0
          120.89333,17.08782,0
          120.89328,17.08786,0
          120.89321,17.0879,0
          120.8931,17.08791,0
          120.89293,17.08792,0
          120.89283,17.08791,0
          120.8928,17.08791,0
          120.89278,17.08791,0
          120.8927,17.08787,0
          120.89266,17.08787,0
          120.89262,17.08787,0
          120.89258,17.08789,0
          120.89255,17.08792,0
          120.89252,17.08797,0
          120.89251,17.08798,0
          120.89251,17.08802,0
          120.89249,17.08805,0
          120.89246,17.08808,0
          120.89241,17.0881,0
          120.89239,17.08811,0
          120.89238,17.08811,0
          120.89225,17.08817,0
          120.89224,17.08817,0
          120.89216,17.08823,0
          120.89211,17.08829,0
          120.8921,17.08829,0
          120.89207,17.0883,0
          120.89197,17.0883,0
          120.89191,17.08828,0
          120.89188,17.08827,0
          120.89179,17.08823,0
          120.89176,17.08821,0
          120.89173,17.08819,0
          120.89169,17.08818,0
          120.89165,17.08819,0
          120.8916,17.08821,0
          120.89158,17.08824,0
          120.89155,17.08828,0
          120.89142,17.08843,0
          120.89134,17.08851,0
          120.89124,17.08862,0
          120.89122,17.08865,0
          120.89115,17.08873,0
          120.89112,17.0888,0
          120.8911,17.08883,0
          120.89106,17.08892,0
          120.89105,17.08894,0
          120.89103,17.08895,0
          120.89102,17.08895,0
          120.89099,17.08896,0
          120.89098,17.08896,0
          120.89096,17.08895,0
          120.89089,17.0889,0
          120.89087,17.08887,0
          120.89085,17.08885,0
          120.89083,17.08882,0
          120.89076,17.08876,0
          120.89073,17.08875,0
          120.89072,17.08874,0
          120.89068,17.08874,0
          120.89064,17.08874,0
          120.8906,17.08876,0
          120.89058,17.0888,0
          120.89055,17.08884,0
          120.89052,17.08893,0
          120.89052,17.08897,0
          120.89051,17.08903,0
          120.89053,17.08918,0
          120.89055,17.08927,0
          120.89054,17.08932,0
          120.89054,17.08936,0
          120.89047,17.08948,0
          120.8904,17.08957,0
          120.89037,17.08964,0
          120.89036,17.08968,0
          120.89032,17.08981,0
          120.89032,17.08984,0
          120.89032,17.08999,0
          120.89031,17.09002,0
          120.89031,17.09003,0
          120.8903,17.09017,0
          120.89029,17.09025,0
          120.89027,17.09035,0
          120.89027,17.09037,0
          120.89018,17.09048,0
          120.89009,17.09054,0
          120.88992,17.09079,0
          120.88983,17.09092,0
          120.88978,17.09098,0
          120.88971,17.09106,0
          120.88969,17.09108,0
          120.88967,17.09109,0
          120.88962,17.09109,0
          120.88953,17.09108,0
          120.88952,17.09108,0
          120.8895,17.09108,0
          120.88945,17.09106,0
          120.88931,17.09105,0
          120.88927,17.09105,0
          120.88923,17.09105,0
          120.88919,17.09108,0
          120.88918,17.09109,0
          120.88915,17.09113,0
          120.8891,17.09121,0
          120.88907,17.09124,0
          120.88897,17.09133,0
          120.88893,17.09136,0
          120.88883,17.09146,0
          120.8887,17.09154,0
          120.88844,17.09161,0
          120.88793,17.09174,0
          120.88781,17.0918,0
          120.88771,17.09191,0
          120.88766,17.09204,0
          120.88761,17.09219,0
          120.88755,17.09226,0
          120.8875,17.09229,0
          120.88749,17.0923,0
          120.88737,17.09231,0
          120.8873,17.0923,0
          120.88728,17.0923,0
          120.88723,17.0923,0
          120.88718,17.09232,0
          120.88714,17.09235,0
          120.8871,17.09246,0
          120.88708,17.09252,0
          120.88708,17.09256,0
          120.8871,17.09259,0
          120.88712,17.09261,0
          120.88718,17.09267,0
          120.88723,17.09273,0
          120.88725,17.09284,0
          120.88726,17.09301,0
          120.88726,17.09318,0
          120.88726,17.09333,0
          120.88732,17.09351,0
          120.88734,17.09368,0
          120.88733,17.09382,0
          120.88729,17.09391,0
          120.88723,17.09396,0
          120.88718,17.09401,0
          120.88715,17.09404,0
          120.88714,17.09405,0
          120.88705,17.09413,0
          120.88704,17.09414,0
          120.88701,17.0942,0
          120.887,17.09423,0
          120.88701,17.09427,0
          120.88701,17.09437,0
          120.88699,17.09442,0
          120.88695,17.09446,0
          120.88694,17.09447,0
          120.88691,17.09448,0
          120.88688,17.09449,0
          120.88678,17.09454,0
          120.88677,17.09454,0
          120.88666,17.09458,0
          120.88658,17.09463,0
          120.88655,17.09466,0
          120.88652,17.0947,0
          120.88651,17.09475,0
          120.88651,17.09476,0
          120.8865,17.09482,0
          120.8865,17.09486,0
          120.88645,17.09493,0
          120.88636,17.09501,0
          120.88622,17.09513,0
          120.88602,17.09528,0
          120.88583,17.09538,0
          120.88576,17.0954,0
          120.8857,17.09542,0
          120.88551,17.09551,0
          120.88542,17.09557,0
          120.88538,17.09563,0
          120.88537,17.09565,0
          120.88532,17.09572,0
          120.8853,17.09578,0
          120.88526,17.09583,0
          120.88517,17.09588,0
          120.88513,17.0959,0
          120.88487,17.09594,0
          120.88467,17.09599,0
          120.88445,17.09608,0
          120.88422,17.09613,0
          120.88413,17.09616,0
          120.88404,17.09618,0
          120.88385,17.09621,0
          120.88375,17.09624,0
          120.88367,17.09626,0
          120.88349,17.09631,0
          120.88343,17.09633,0
          120.88332,17.09639,0
          120.88321,17.09644,0
          120.88304,17.09655,0
          120.88289,17.09666,0
          120.88278,17.09674,0
          120.88269,17.09678,0
          120.88264,17.09681,0
          120.88254,17.09682,0
          120.88243,17.09681,0
          120.88234,17.09676,0
          120.88228,17.09668,0
          120.88222,17.09662,0
          120.88218,17.09659,0
          120.88208,17.09649,0
          120.88205,17.09647,0
          120.88187,17.09636,0
          120.88169,17.09625,0
          120.88162,17.09619,0
          120.88153,17.09611,0
          120.88137,17.09597,0
          120.88131,17.09587,0
          120.88127,17.09577,0
          120.88122,17.09568,0
          120.88116,17.09564,0
          120.88112,17.09561,0
          120.881,17.09556,0
          120.88099,17.09556,0
          120.88085,17.09553,0
          120.88081,17.09552,0
          120.8807,17.0955,0
          120.88058,17.09544,0
          120.88039,17.09536,0
          120.88021,17.09528,0
          120.88004,17.09521,0
          120.87995,17.09516,0
          120.87993,17.09515,0
          120.8798,17.09505,0
          120.87967,17.09496,0
          120.87965,17.09494,0
          120.87955,17.09485,0
          120.87945,17.09477,0
          120.87936,17.09472,0
          120.87931,17.09469,0
          120.87919,17.09464,0
          120.87918,17.09464,0
          120.87905,17.09462,0
          120.879,17.09462,0
          120.8789,17.09463,0
          120.87879,17.09468,0
          120.87867,17.09478,0
          120.87853,17.0949,0
          120.87852,17.09491,0
          120.87837,17.09498,0
          120.87834,17.09499,0
          120.87813,17.09507,0
          120.87789,17.09516,0
          120.87784,17.09517,0
          120.87767,17.09523,0
          120.87766,17.09523,0
          120.87748,17.09527,0
          120.87732,17.09527,0
          120.87729,17.09527,0
          120.87713,17.09524,0
          120.87711,17.09524,0
          120.877,17.09522,0
          120.87696,17.09521,0
          120.87688,17.09522,0
          120.87683,17.09524,0
          120.87678,17.0953,0
          120.87677,17.09531,0
          120.87676,17.09533,0
          120.8767,17.09546,0
          120.87666,17.0956,0
          120.87663,17.09564,0
          120.87657,17.09571,0
          120.87651,17.09577,0
          120.87647,17.09581,0
          120.87641,17.09592,0
          120.87635,17.09604,0
          120.87632,17.09609,0
          120.87627,17.09617,0
          120.87625,17.09625,0
          120.8762,17.09641,0
          120.87611,17.09657,0
          120.8761,17.09658,0
          120.87609,17.0966,0
          120.87601,17.09672,0
          120.87597,17.09676,0
          120.8759,17.09682,0
          120.87586,17.09685,0
          120.87586,17.09686,0
          120.87575,17.09688,0
          120.87569,17.09689,0
          120.87568,17.09689,0
          120.87561,17.0969,0
          120.8755,17.09689,0
          120.87549,17.09689,0
          120.87546,17.0969,0
          120.87544,17.09691,0
          120.87541,17.09694,0
          120.87541,17.09695,0
          120.87541,17.09698,0
          120.87541,17.09699,0
          120.87542,17.097,0
          120.87544,17.09701,0
          120.87545,17.09702,0
          120.87554,17.09709,0
          120.87558,17.09712,0
          120.87563,17.09717,0
          120.87568,17.09727,0
          120.87571,17.09732,0
          120.87578,17.09742,0
          120.87579,17.09743,0
          120.87589,17.0975,0
          120.87592,17.09751,0
          120.87593,17.09751,0
          120.87594,17.0975,0
          120.87597,17.0975,0
          120.87603,17.09746,0
          120.87608,17.09744,0
          120.8761,17.09744,0
          120.87611,17.09744,0
          120.87614,17.09744,0
          120.87617,17.09746,0
          120.87622,17.09749,0
          120.87624,17.09753,0
          120.87625,17.09754,0
          120.87625,17.09755,0
          120.87626,17.09756,0
          120.87626,17.09758,0
          120.87624,17.09762,0
          120.87621,17.09766,0
          120.87617,17.09769,0
          120.87616,17.09769,0
          120.87614,17.09771,0
          120.87606,17.09776,0
          120.87601,17.09779,0
          120.87596,17.09782,0
          120.87588,17.09786,0
          120.87584,17.09788,0
          120.87574,17.09793,0
          120.87569,17.09796,0
          120.87568,17.09797,0
          120.87563,17.09802,0
          120.87561,17.09803,0
          120.87561,17.09805,0
          120.87561,17.09807,0
          120.87561,17.09809,0
          120.87563,17.09813,0
          120.87563,17.09814,0
          120.87566,17.09815,0
          120.87571,17.09817,0
          120.87577,17.09821,0
          120.87578,17.09821,0
          120.87581,17.09823,0
          120.87591,17.09834,0
          120.87599,17.09848,0
          120.87599,17.09849,0
          120.87604,17.09864,0
          120.87604,17.09866,0
          120.87607,17.09878,0
          120.87605,17.09885,0
          120.87605,17.09886,0
          120.87603,17.09889,0
          120.87599,17.09892,0
          120.87592,17.09895,0
          120.87591,17.09896,0
          120.8759,17.09896,0
          120.87581,17.099,0
          120.87574,17.09901,0
          120.87572,17.09901,0
          120.87562,17.09898,0
          120.87558,17.09896,0
          120.87557,17.09895,0
          120.87556,17.09894,0
          120.87553,17.09886,0
          120.87551,17.09879,0
          120.87551,17.09877,0
          120.8755,17.09877,0
          120.87549,17.09876,0
          120.87546,17.09874,0
          120.87538,17.09874,0
          120.87528,17.09876,0
          120.87518,17.09874,0
          120.87516,17.09875,0
          120.87504,17.09876,0
          120.87496,17.09876,0
          120.87488,17.09876,0
          120.87478,17.09874,0
          120.87477,17.09874,0
          120.8747,17.09872,0
          120.87461,17.09868,0
          120.87459,17.09867,0
          120.87457,17.09866,0
          120.87444,17.09858,0
          120.87438,17.09854,0
          120.87419,17.09843,0
          120.87411,17.09839,0
          120.87402,17.09833,0
          120.87379,17.09824,0
          120.8736,17.09821,0
          120.87359,17.09821,0
          120.87349,17.0982,0
          120.87322,17.09816,0
          120.87319,17.09816,0
          120.87289,17.09817,0
          120.87285,17.09818,0
          120.87276,17.09822,0
          120.87263,17.09831,0
          120.87255,17.09837,0
          120.87253,17.09837,0
          120.87239,17.0984,0
          120.87236,17.0984,0
          120.87234,17.0984,0
          120.87227,17.09839,0
          120.87218,17.09834,0
          120.87217,17.09834,0
          120.87214,17.09832,0
          120.87202,17.09824,0
          120.87201,17.09824,0
          120.87197,17.09821,0
          120.87186,17.09814,0
          120.87183,17.09812,0
          120.87174,17.09807,0
          120.87169,17.09805,0
          120.87162,17.09807,0
          120.87153,17.09809,0
          120.87152,17.09809,0
          120.87151,17.0981,0
          120.8714,17.09814,0
          120.87136,17.09816,0
          120.87134,17.09817,0
          120.87132,17.09817,0
          120.87127,17.09817,0
          120.87123,17.09815,0
          120.87116,17.09812,0
          120.87106,17.09804,0
          120.87101,17.09801,0
          120.87094,17.09797,0
          120.87086,17.09792,0
          120.87085,17.09792,0
          120.8708,17.09789,0
          120.87064,17.09777,0
          120.87054,17.09767,0
          120.8705,17.09756,0
          120.8705,17.09752,0
          120.87051,17.09745,0
          120.87053,17.09731,0
          120.87055,17.09717,0
          120.87056,17.09707,0
          120.87056,17.097,0
          120.87056,17.09699,0
          120.87057,17.09688,0
          120.87057,17.09681,0
          120.87057,17.09676,0
          120.87054,17.09669,0
          120.87051,17.09664,0
          120.87044,17.0966,0
          120.87035,17.09658,0
          120.87025,17.09657,0
          120.87005,17.09655,0
          120.86997,17.09655,0
          120.86996,17.09655,0
          120.86991,17.09654,0
          120.8698,17.09654,0
          120.86977,17.09654,0
          120.86972,17.09653,0
          120.86965,17.0965,0
          120.86959,17.09646,0
          120.86952,17.09641,0
          120.86943,17.09635,0
          120.86935,17.09629,0
          120.86924,17.09622,0
          120.86914,17.09617,0
          120.86908,17.09614,0
          120.86902,17.09614,0
          120.86891,17.09614,0
          120.86877,17.09617,0
          120.86876,17.09618,0
          120.86859,17.09622,0
          120.86853,17.09624,0
          120.86841,17.09627,0
          120.86833,17.09628,0
          120.86826,17.09633,0
          120.86824,17.09634,0
          120.86823,17.09635,0
          120.86821,17.09639,0
          120.8682,17.09643,0
          120.8682,17.0965,0
          120.8682,17.09651,0
          120.8682,17.09654,0
          120.8682,17.09662,0
          120.8682,17.09666,0
          120.86818,17.09668,0
          120.86813,17.09673,0
          120.86806,17.09678,0
          120.86795,17.09684,0
          120.86786,17.09687,0
          120.86775,17.09692,0
          120.86758,17.09698,0
          120.86732,17.09703,0
          120.8673,17.09703,0
          120.86715,17.09704,0
          120.86714,17.09705,0
          120.86706,17.09705,0
          120.86695,17.09707,0
          120.86682,17.09709,0
          120.86659,17.09711,0
          120.86658,17.09711,0
          120.86642,17.09707,0
          120.86639,17.09708,0
          120.86623,17.09709,0
          120.86602,17.09721,0
          120.86583,17.09732,0
          120.86573,17.09742,0
          120.86563,17.09748,0
          120.8656,17.09749,0
          120.86559,17.0975,0
          120.86548,17.09755,0
          120.86537,17.09756,0
          120.86519,17.09754,0
          120.86505,17.09748,0
          120.86504,17.09748,0
          120.86486,17.09742,0
          120.86461,17.09735,0
          120.86438,17.09732,0
          120.86433,17.09732,0
          120.86432,17.09732,0
          120.86414,17.0973,0
          120.86413,17.0973,0
          120.864,17.09724,0
          120.86397,17.09721,0
          120.8639,17.09714,0
          120.86383,17.09707,0
          120.86378,17.09703,0
          120.86372,17.09702,0
          120.86369,17.09702,0
          120.86368,17.09702,0
          120.86366,17.09702,0
          120.86361,17.09704,0
          120.86353,17.09708,0
          120.86346,17.09716,0
          120.86343,17.09718,0
          120.86339,17.0972,0
          120.86335,17.09721,0
          120.86332,17.09721,0
          120.86323,17.0972,0
          120.86319,17.09718,0
          120.86313,17.09715,0
          120.86301,17.09711,0
          120.86284,17.09711,0
          120.86283,17.09711,0
          120.86272,17.09716,0
          120.86264,17.0972,0
          120.86258,17.09725,0
          120.86254,17.09731,0
          120.8625,17.09738,0
          120.86247,17.09748,0
          120.86224,17.09754,0
          120.86212,17.09754,0
          120.862,17.09754,0
          120.86192,17.09751,0
          120.86189,17.09749,0
          120.86179,17.09744,0
          120.86172,17.0974,0
          120.86162,17.09738,0
          120.86131,17.09735,0
          120.86112,17.09732,0
          120.86098,17.09729,0
          120.86082,17.09725,0
          120.86072,17.09721,0
          120.86066,17.09719,0
          120.86062,17.09718,0
          120.86052,17.09718,0
          120.86047,17.09719,0
          120.86034,17.0972,0
          120.86029,17.09721,0
          120.86016,17.09723,0
          120.8601,17.09723,0
          120.86006,17.09724,0
          120.85996,17.09723,0
          120.85992,17.09722,0
          120.8598,17.0972,0
          120.85972,17.09713,0
          120.85969,17.0971,0
          120.85966,17.09704,0
          120.85965,17.09692,0
          120.85965,17.09687,0
          120.85965,17.09679,0
          120.85967,17.09669,0
          120.85968,17.09666,0
          120.85973,17.09652,0
          120.85977,17.09644,0
          120.85984,17.09638,0
          120.85992,17.09629,0
          120.85995,17.09623,0
          120.85998,17.09616,0
          120.86003,17.09607,0
          120.86005,17.09604,0
          120.86009,17.0959,0
          120.86009,17.09589,0
          120.8601,17.09574,0
          120.86011,17.09572,0
          120.86012,17.09565,0
          120.86015,17.09556,0
          120.86017,17.09549,0
          120.86016,17.09543,0
          120.86015,17.09541,0
          120.86014,17.09539,0
          120.86013,17.09539,0
          120.86012,17.09538,0
          120.86011,17.09538,0
          120.86008,17.09538,0
          120.86005,17.09539,0
          120.85998,17.09543,0
          120.85996,17.09546,0
          120.85994,17.09549,0
          120.85992,17.09558,0
          120.85989,17.09562,0
          120.85984,17.09568,0
          120.85977,17.09573,0
          120.85975,17.09574,0
          120.85969,17.09578,0
          120.85963,17.09581,0
          120.85959,17.09582,0
          120.85955,17.09583,0
          120.85951,17.09583,0
          120.85945,17.09582,0
          120.85941,17.0958,0
          120.85938,17.09577,0
          120.85931,17.09574,0
          120.85928,17.09572,0
          120.85925,17.09571,0
          120.85924,17.09571,0
          120.85912,17.09575,0
          120.85907,17.09577,0
          120.85895,17.09583,0
          120.85891,17.09586,0
          120.85882,17.09591,0
          120.85864,17.096,0
          120.85858,17.09603,0
          120.85848,17.09607,0
          120.8584,17.0961,0
          120.85834,17.09613,0
          120.85822,17.09615,0
          120.85812,17.09616,0
          120.85804,17.09614,0
          120.858,17.09607,0
          120.85792,17.09599,0
          120.85783,17.09592,0
          120.85777,17.09591,0
          120.85765,17.09588,0
          120.85755,17.09584,0
          120.85743,17.09576,0
          120.85732,17.09564,0
          120.8573,17.09563,0
          120.8572,17.09553,0
          120.85717,17.09551,0
          120.85705,17.09542,0
          120.85693,17.09534,0
          120.85688,17.09531,0
          120.85661,17.09529,0
          120.85656,17.0953,0
          120.85651,17.0953,0
          120.85645,17.09531,0
          120.8564,17.09532,0
          120.85636,17.09534,0
          120.85633,17.09535,0
          120.85632,17.09536,0
          120.85624,17.09539,0
          120.85624,17.09537,0
          120.85623,17.09523,0
          120.85622,17.09522,0
          120.85622,17.09521,0
          120.8562,17.0952,0
          120.85617,17.0952,0
          120.85616,17.0952,0
          120.85612,17.0952,0
